000,1,1,1,0,0,0,0
000,2,1,1,0,0,0,0
000,3,1,1,0,0,0,0
000,4,0,1,0,0,0,0
000,5,0,1,0,0,0,0
000,6,1,0,0,0,0,0
000,7,1,0,0,0,0,0
000,8,1,0,0,0,0,0
000,9,1,0,0,0,0,0
